:::MLLOG {"namespace": "", "time_ms": 1634340425485, "event_type": "POINT_IN_TIME", "key": "submission_benchmark", "value": "maskrcnn", "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/utils/mlperf_logger.py", "lineno": 77}}
:::MLLOG {"namespace": "", "time_ms": 1634341066583, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11568.98858421492, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341067735, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02350761737396468, "data": 0.00046413037314343807, "loss": 0.7586483059172977, "loss_classifier": 0.2516047920125064, "loss_box_reg": 0.1138113534587905, "loss_mask": 0.28167894309636815, "loss_objectness": 0.0521513923985967, "loss_rpn_box_reg": 0.05940182377342217, "throughput": 11570.71751139047}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6700}}
:::MLLOG {"namespace": "", "time_ms": 1634341067735, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11570.71751139047, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341068868, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023501546753777396, "data": 0.0004614886177910699, "loss": 0.7574656014911555, "loss_classifier": 0.2510920424169205, "loss_box_reg": 0.11372460567133919, "loss_mask": 0.2813635441682957, "loss_objectness": 0.05196046769370635, "loss_rpn_box_reg": 0.059324940367868055, "throughput": 11573.706311746546}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6750}}
:::MLLOG {"namespace": "", "time_ms": 1634341068869, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11573.706311746546, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341070004, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02349556046373704, "data": 0.0004587842085782219, "loss": 0.7560201737585971, "loss_classifier": 0.25041225779188714, "loss_box_reg": 0.11351289225124402, "loss_mask": 0.2810410875125843, "loss_objectness": 0.05173554290086031, "loss_rpn_box_reg": 0.05931839211310623, "throughput": 11576.655105538077}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6800}}
:::MLLOG {"namespace": "", "time_ms": 1634341070004, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11576.655105538077, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341071150, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023491366135813024, "data": 0.00045623479968439924, "loss": 0.754423964688704, "loss_classifier": 0.24974143214146505, "loss_box_reg": 0.113328797222367, "loss_mask": 0.2805954356110879, "loss_objectness": 0.051509062966780504, "loss_rpn_box_reg": 0.05924923556763339, "throughput": 11578.722089956742}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6850}}
:::MLLOG {"namespace": "", "time_ms": 1634341071150, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11578.722089956742, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341071842, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.37115337713947416, "SEGM": 0.3390764933125741}, "metadata": {"file": "tools/train_mlperf.py", "lineno": 282, "epoch_num": 15}}
:::MLLOG {"namespace": "", "time_ms": 1634341071842, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 283, "epoch_num": 15}}
:::MLLOG {"namespace": "", "time_ms": 1634341072310, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023489346262337504, "data": 0.00045689296031343763, "loss": 0.7525512091993638, "loss_classifier": 0.24899732754913334, "loss_box_reg": 0.11308068198151248, "loss_mask": 0.28006431151775346, "loss_objectness": 0.051254391773617354, "loss_rpn_box_reg": 0.059154495231603085, "throughput": 11579.717756390737}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6900}}
:::MLLOG {"namespace": "", "time_ms": 1634341072310, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11579.717756390737, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341072582, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 294, "epoch_num": 16}}
:::MLLOG {"namespace": "", "time_ms": 1634341072582, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 295, "first_epoch_num": 16}}
:::MLLOG {"namespace": "", "time_ms": 1634341072582, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 296, "epoch_num": 16}}
:::MLLOG {"namespace": "", "time_ms": 1634341072584, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 336, "first_epoch_num": 17, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634341072584, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 17}}
:::MLLOG {"namespace": "", "time_ms": 1634341073473, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023487592841223846, "data": 0.0004559892544643484, "loss": 0.7511572981572194, "loss_classifier": 0.24847593340871976, "loss_box_reg": 0.1129413510925951, "loss_mask": 0.27961098567508963, "loss_objectness": 0.05110743152259065, "loss_rpn_box_reg": 0.05902159535112496, "throughput": 11580.582217970155}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 6950}}
:::MLLOG {"namespace": "", "time_ms": 1634341073473, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11580.582217970155, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341074620, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.0234837794644492, "data": 0.0004535106250217983, "loss": 0.7498690370603331, "loss_classifier": 0.2479902015269867, "loss_box_reg": 0.1128170205304569, "loss_mask": 0.2793150780243533, "loss_objectness": 0.050930953843252996, "loss_rpn_box_reg": 0.05881578202914014, "throughput": 11582.462712689234}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 7000}}
:::MLLOG {"namespace": "", "time_ms": 1634341074621, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11582.462712689234, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341075754, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02347801441841937, "data": 0.0004510690134467808, "loss": 0.7488371470723804, "loss_classifier": 0.2475482608393786, "loss_box_reg": 0.1127374778450107, "loss_mask": 0.2790862568969845, "loss_objectness": 0.05074853348658017, "loss_rpn_box_reg": 0.05871661688529528, "throughput": 11585.306796072411}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 7050}}
:::MLLOG {"namespace": "", "time_ms": 1634341075754, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11585.306796072411, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341076889, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023472587726485562, "data": 0.0004486520189634511, "loss": 0.7471377714277363, "loss_classifier": 0.2468359602945791, "loss_box_reg": 0.11249343827838429, "loss_mask": 0.27866132589503073, "loss_objectness": 0.0505324539830777, "loss_rpn_box_reg": 0.05861459185851473, "throughput": 11587.98523492515}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 7100}}
:::MLLOG {"namespace": "", "time_ms": 1634341076889, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11587.98523492515, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341078048, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023470550250340175, "data": 0.00044626859518197867, "loss": 0.7460623485970121, "loss_classifier": 0.2463848892648841, "loss_box_reg": 0.11247320696922589, "loss_mask": 0.278448364744028, "loss_objectness": 0.050309622770995946, "loss_rpn_box_reg": 0.058446263780124796, "throughput": 11588.991186777042}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 7150}}
:::MLLOG {"namespace": "", "time_ms": 1634341078049, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11588.991186777042, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341079203, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023467977344989777, "data": 0.0004439264535903931, "loss": 0.7446244307384929, "loss_classifier": 0.2458511538255132, "loss_box_reg": 0.11230395271384012, "loss_mask": 0.2780453499763583, "loss_objectness": 0.050109539257569446, "loss_rpn_box_reg": 0.05831443394952759, "throughput": 11590.261742692102}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 7200}}
:::MLLOG {"namespace": "", "time_ms": 1634341079204, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11590.261742692102, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341080343, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023463365456153608, "data": 0.00044163111982674434, "loss": 0.7436096005886793, "loss_classifier": 0.24545764577851215, "loss_box_reg": 0.1122872272225293, "loss_mask": 0.27772075665202633, "loss_objectness": 0.049954361464699795, "loss_rpn_box_reg": 0.05818960843543002, "throughput": 11592.539889824886}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 7250}}
:::MLLOG {"namespace": "", "time_ms": 1634341080343, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11592.539889824886, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341081481, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023458441348925028, "data": 0.00043925223285204743, "loss": 0.7416616905250982, "loss_classifier": 0.2447534649640526, "loss_box_reg": 0.11203254606727266, "loss_mask": 0.27713403735258807, "loss_objectness": 0.04975785321135023, "loss_rpn_box_reg": 0.05798378790320048, "throughput": 11594.97325309144}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 7300}}
:::MLLOG {"namespace": "", "time_ms": 1634341081481, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11594.97325309144, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341081754, "event_type": "POINT_IN_TIME", "key": "eval_accuracy", "value": {"BBOX": 0.37253890650383314, "SEGM": 0.3408063412314412}, "metadata": {"file": "tools/train_mlperf.py", "lineno": 282, "epoch_num": 16}}
:::MLLOG {"namespace": "", "time_ms": 1634341081755, "event_type": "INTERVAL_END", "key": "eval_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 283, "epoch_num": 16}}
:::MLLOG {"namespace": "", "time_ms": 1634341082475, "event_type": "INTERVAL_END", "key": "epoch_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 294, "epoch_num": 17}}
:::MLLOG {"namespace": "", "time_ms": 1634341082476, "event_type": "INTERVAL_END", "key": "block_stop", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 295, "first_epoch_num": 17}}
:::MLLOG {"namespace": "", "time_ms": 1634341082476, "event_type": "INTERVAL_START", "key": "eval_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 296, "epoch_num": 17}}
:::MLLOG {"namespace": "", "time_ms": 1634341082477, "event_type": "INTERVAL_START", "key": "block_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 336, "first_epoch_num": 18, "epoch_count": 1}}
:::MLLOG {"namespace": "", "time_ms": 1634341082477, "event_type": "INTERVAL_START", "key": "epoch_start", "value": null, "metadata": {"file": "tools/train_mlperf.py", "lineno": 337, "epoch_num": 18}}
:::MLLOG {"namespace": "", "time_ms": 1634341082622, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023454108984291958, "data": 0.0004398516570629717, "loss": 0.7402126777014968, "loss_classifier": 0.2442237628663757, "loss_box_reg": 0.11186173635407633, "loss_mask": 0.27667280719495146, "loss_objectness": 0.049585866638186836, "loss_rpn_box_reg": 0.05786850359309399, "throughput": 11597.115037802885}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 7350}}
:::MLLOG {"namespace": "", "time_ms": 1634341082622, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11597.115037802885, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341083797, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023454518124863908, "data": 0.00043760931169664537, "loss": 0.7386591235462677, "loss_classifier": 0.2436910964104951, "loss_box_reg": 0.11171881843257787, "loss_mask": 0.27624769963273726, "loss_objectness": 0.049359485273425645, "loss_rpn_box_reg": 0.057642022734837796, "throughput": 11596.91273774904}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 7400}}
:::MLLOG {"namespace": "", "time_ms": 1634341083798, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11596.91273774904, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341084929, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023448974942200936, "data": 0.0004354058016066583, "loss": 0.7374370975577391, "loss_classifier": 0.24330292133314396, "loss_box_reg": 0.11157595838604673, "loss_mask": 0.2758783640312468, "loss_objectness": 0.04915076773513684, "loss_rpn_box_reg": 0.057529085034014944, "throughput": 11599.654171256916}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 7450}}
:::MLLOG {"namespace": "", "time_ms": 1634341084929, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11599.654171256916, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341086076, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.023445535977681477, "data": 0.0004332368532816569, "loss": 0.7365877989863356, "loss_classifier": 0.2430882831102858, "loss_box_reg": 0.1115107893734258, "loss_mask": 0.27553516759028035, "loss_objectness": 0.04896186162978411, "loss_rpn_box_reg": 0.05749169626857571, "throughput": 11601.355595322075}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 7500}}
:::MLLOG {"namespace": "", "time_ms": 1634341086076, "event_type": "POINT_IN_TIME", "key": "throughput", "value": 11601.355595322075, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 336}}
:::MLLOG {"namespace": "", "time_ms": 1634341087214, "event_type": "POINT_IN_TIME", "key": "tracked_stats", "value": {"time": 0.02344116848825619, "data": 0.0004310839065652809, "loss": 0.7348189011763855, "loss_classifier": 0.24242024391969752, "loss_box_reg": 0.11124042907329032, "loss_mask": 0.27501439317666143, "loss_objectness": 0.048813894413263594, "loss_rpn_box_reg": 0.057329939548935664, "throughput": 11603.517125704271}, "metadata": {"file": "/workspace/object_detection/maskrcnn_benchmark/engine/trainer.py", "lineno": 333, "step": 7550}}
